place_id,여행지명,여행지설명,city,분류,activity_type,activity_ids,activity_level,season_preference,emotion_match
2304280002,가인,모항항수산물직판장,경기도,"상업지구(거리, 시장, 쇼핑시설)",실내,4,6,Spring,1;10;12;21;22
2304280003,153구포국수 덕천점,153구포국수 덕천점,강원도,식당/카페,실내,11,5,Spring,1;10;12;2;21
2304280004,백담사,백담사,강원도,식당/카페,실내,11,7,Spring,1;10;12;21;22
2304280005,국립현대미술관 청주,국립현대미술관 청주,부산광역시,"상업지구(거리, 시장, 쇼핑시설)",실내,4,5,Spring,10;12;2;21;22
2304280006,국립세종 도서관,국립세종도서관,Unknown,식당/카페,실내,11,6,Spring,10;12;2;21;22
2304280007,비올라,비올라,Unknown,"역사/유적/종교 시설(문화재, 박물관, 촬영지, 절 등)",실외,2,6,Spring,10;12;21;22;27
2304280008,농민 순대,농민순대,Unknown,식당/카페,실내,11,4,Spring,2;5;6
2304280009,한화생명 이글스 파크,한화생명이글스파크,Unknown,"레저/스포츠 관련 시설(스키, 카트, 수상레저)",실외,5,9,Spring,2;5;6
2304290001,바다회수산,바다회수산,강원도,식당/카페,실내,11,6,Spring,1;10;12;2;21
2304290002,W 웨딩,감자바우,대전광역시,식당/카페,실내,11,6,Spring,1;10;12;2;21
2304290003,SK엔크린 서울 하이패스센터 LPG 충전소,CU 오색터미널점,Unknown,식당/카페,실내,11,7,Spring,1;10;11;12;2
2304290004,IFC 몰,BHC치킨 에버랜드점,강원도,식당/카페,실내,11,7,Spring,1;10;11;2;21
2304290005,경암동 철길마을,경암동철길마을,강원도,식당/카페,실내,11,7,Spring,10;11;2;21;22
2304290006,AK플라자 수원,AK플라자 AKTown점,부산광역시,"상업지구(거리, 시장, 쇼핑시설)",실내,4,6,Spring,11;2;21;22;23
2304290007,CU 속초 청초호점,BHC치킨 에버랜드점,Unknown,식당/카페,실내,11,5,Spring,11;2;21;22;23
2304290008,GS 더 프레시 경성 부경대점,GS더프레시 경성부경대점,전라남도,식당/카페,실내,11,6,Spring,11;2;21;22;24
2304290009,88켄터키 치킨호프 한옥마을점,88켄터키치킨호프 한옥마을점,Unknown,자연관광지,실외,1,6,Spring,11;2;22;3;4
2304290010,AK플라자 수원,AK플라자 AKTown점,경기도,"상업지구(거리, 시장, 쇼핑시설)",실내,4,6,Spring,3;4
2304290011,아트박스 수원 AK 점,아트박스 수원AK점,Unknown,"상업지구(거리, 시장, 쇼핑시설)",실내,4,4,Spring,4
2304290012,명동거리,명동거리,Unknown,"상업지구(거리, 시장, 쇼핑시설)",실내,4,7,Spring,3
2304290016,송이네,송이네,Unknown,"상업지구(거리, 시장, 쇼핑시설)",실내,4,1,Spring,3
2304290017,이마트 에브리데이 신원 당적,이마트에브리데이 신원당점,Unknown,"상업지구(거리, 시장, 쇼핑시설)",실내,4,1,Spring,3
2304300001,고 고리 식당,고고리,경기도,식당/카페,실내,11,6,Spring,1;10;11;12;2
2304300002,가평 양떼목장,가평양떼목장,강원도,식당/카페,실내,11,7,Spring,1;10;11;12;2
2304300003,MRNW,FunCity,경상북도,"역사/유적/종교 시설(문화재, 박물관, 촬영지, 절 등)",실외,2,6,Spring,1;10;11;12;13
2304300004,25시 LPG 충전소,S-OIL25시LPG충전소,강원도,"상업지구(거리, 시장, 쇼핑시설)",실내,4,6,Spring,1;10;11;12;2
2304300005,CU 강릉 소금강 삼거리점,CU강릉소금강삼거리점,Unknown,식당/카페,실내,11,6,Spring,1;10;11;12;2
2304300006,대전 오월드,대전오월드,경기도,자연관광지,실외,1,7,Spring,1;10;11;12;2
2304300007,삼발이 군산점,삼바리 군산점,Unknown,식당/카페,실내,11,6,Spring,1;2;21;22;23
2304300008,오봉이 해물칼국수,오봉이해물칼국수,Unknown,식당/카페,실내,11,8,Spring,12;22
2304300009,경포해수욕장,경포해수욕장,Unknown,"산책로, 둘레길 등",실외,7,4,Spring,12;22
2305010001,공임 나라 군산 대야점,공임나라 군산대야점,강원도,자연관광지,실외,1,6,Spring,1;11;12;13;2
2305010002,남경 막국수,BHC치킨 에버랜드점,전라남도,식당/카페,실내,11,7,Spring,1;10;11;12;13
2305010003,CU 서산 해미읍성점,CU서산해미읍성점,전라남도,자연관광지,실외,1,6,Spring,1;10;11;12;13
2305010004,강냉이 소쿠리,강냉이소쿠리,Unknown,식당/카페,실내,11,6,Spring,1;10;12;13;2
2305010005,낙원악기상가,낙원악기상가,Unknown,식당/카페,실내,11,7,Spring,1;12;13;2;21
2305010006,수기 해변,수기해변,Unknown,식당/카페,실내,11,6,Spring,12;2;22;24;3
2305010007,메밀에 감자,메밀애감자,Unknown,식당/카페,실내,11,7,Spring,12;22
2305010008,예단포둘레길,예단포둘레길,Unknown,"역사/유적/종교 시설(문화재, 박물관, 촬영지, 절 등)",실외,2,6,Spring,12;22;24;5
2305010009,카페 콥스,카페콥스,Unknown,식당/카페,실내,11,4,Spring,12;22
2305020001,경복궁 삼계탕 인천 송도점,경복궁삼계탕 인천송도점,Unknown,식당/카페,실내,11,7,Spring,2;22;23;3;5
2305020002,G 타워,G-Tower/본동,Unknown,"문화 시설(공연장, 영화관, 전시관 등)",실내,3,6,Spring,12;2;22;23;3
2305020003,남산농협 하나로마트 광판점,남산농협하나로마트 광판점,Unknown,상점,실내,10,6,Spring,12;2;22;3
2305020004,에이엔 브레드,에이엠브레드,Unknown,식당/카페,실내,11,7,Spring,12;22
2305030001,온 더 가든,온더가든,Unknown,식당/카페,실내,11,7,Spring,2;22;3
2305030002,김유정역 경춘선,김유정역 경춘선,Unknown,"역사/유적/종교 시설(문화재, 박물관, 촬영지, 절 등)",실외,2,4,Spring,2;22;3
2305030003,의암호 스카이워크,의암호스카이워크,Unknown,자연관광지,실외,1,4,Spring,2;22;3
2305030004,춘천 삼악산 호수 케이블카,춘천삼악산호수케이블카,Unknown,자연관광지,실외,1,7,Spring,2;22;3
2305150002,대청도시 숲,대청도시숲,Unknown,식당/카페,실내,11,6,Spring,1;11;2;21;22
2305150003,강화 루지,강화루지,충청북도,식당/카페,실내,11,6,Spring,1;11;2;21;22
2305150004,강화 캠핑파크,강화캠핑파크,Unknown,식당/카페,실내,11,7,Spring,1;10;11;2;21
2305150005,경포해수욕장,경포해수욕장,Unknown,식당/카페,실내,11,6,Spring,1;10;11;2;21
2305150006,낙산사 홍련암,낙산사 홍련암,Unknown,식당/카페,실내,11,6,Spring,1;10;11;2;21
2305150007,더 리터 정읍 상동 점,더리터 정읍상동점,대구광역시,"상업지구(거리, 시장, 쇼핑시설)",실내,4,6,Spring,1;10;11;2;21
2305150008,가네코 롯데백화점 영등포점,간코롯데영등포매니지먼트,대구광역시,식당/카페,실내,11,6,Spring,1;10;11;2;21
2305150009,1943,광안리해수욕장,Unknown,식당/카페,실내,11,7,Spring,1;10;2;21;22
2305150010,말랑캣,말랑캣,Unknown,"상업지구(거리, 시장, 쇼핑시설)",실내,4,8,Spring,2;21;24;4;6
2305160001,그랜드 인터컨티넨탈 서울 파르나스 그랜드 키친,그랜드인터컨티넨탈 서울파르나스 그랜드키친,Unknown,식당/카페,실내,11,6,Spring,1;10;11;2;21
2305160002,경북대학교 대구캠퍼스,BHC치킨 에버랜드점,Unknown,식당/카페,실내,11,6,Spring,1;10;11;2;21
2305160003,꽃동 게장 1번가,꽃돌게장1번가,전라북도,식당/카페,실내,11,6,Spring,1;10;11;2;21
2305160004,강구안 및 통영중앙시장,고려대학교 서울캠퍼스,강원도,식당/카페,실내,11,6,Spring,1;10;11;12;2
2305160005,강릉동부시장,강릉동부시장,경상남도,식당/카페,실내,11,6,Spring,1;10;11;12;2
2305160006,궁중 오메기떡,궁중오메기떡,Unknown,식당/카페,실내,11,5,Spring,1;10;11;2;21
2305160007,GS25 연동 삼무점,GS25 연동삼무점,Unknown,식당/카페,실내,11,4,Spring,1;10;11;12;2
2305160008,미소 펍,2021년제16회해운대모래축제,Unknown,"상업지구(거리, 시장, 쇼핑시설)",실내,4,5,Spring,1;10;11;2;21
2305160009,강촌 떡갈비,강촌떡갈비,Unknown,"역사/유적/종교 시설(문화재, 박물관, 촬영지, 절 등)",실외,2,6,Spring,1;11;2;21;22
2305160010,전주한옥마을,전주한옥마을,Unknown,"상업지구(거리, 시장, 쇼핑시설)",실내,4,7,Spring,1;2;21;22;24
2305160011,세화 비치,세화비치,Unknown,"역사/유적/종교 시설(문화재, 박물관, 촬영지, 절 등)",실외,2,7,Spring,1;11;2;21;22
2305160012,돌담 통닭,돌담통닭,전라북도,"상업지구(거리, 시장, 쇼핑시설)",실내,4,2,Spring,1;11;22;24;26
2305160013,세화 비치,세화비치,Unknown,식당/카페,실내,11,9,Spring,1;22;24;26;28
2305170001,PNB 풍년제과 한옥마을 1호점,PNB풍년제과 한옥마을 1호점,Unknown,식당/카페,실내,11,5,Spring,1;10;11;12;2
2305170002,CU 제주성 지점,CU제주성지점,강원도,식당/카페,실내,11,6,Spring,1;10;11;12;2
2305170003,5.18기념공원,5.18기념공원,경기도,식당/카페,실내,11,6,Spring,1;10;11;12;2
2305170004,경포해수욕장,경포해수욕장,대구광역시,식당/카페,실내,11,6,Spring,1;10;11;12;2
2305170005,BHC치킨 스카이베이 경포 호텔점,BHC치킨,Unknown,식당/카페,실내,11,5,Spring,1;10;11;12;2
2305170006,강릉 월화 거리,강릉월화거리,전라남도,식당/카페,실내,11,5,Spring,1;10;11;12;2
2305170007,구조라성,구조라성,Unknown,식당/카페,실내,11,6,Spring,1;10;12;2;21
2305170008,경포해수욕장,경포해수욕장,Unknown,식당/카페,실내,11,5,Spring,1;12;2;21;22
2305170009,계룡산 숯불갈비 지세포점,계룡산숯불갈비,전라남도,식당/카페,실내,11,6,Spring,1;12;2;21;22
2305170010,도째비골해랑전망대,도째비골해랑전망대,Unknown,"산책로, 둘레길 등",실외,7,4,Spring,1;12;2;21;22
2305170011,동궁과 월지,동궁과월지,Unknown,자연관광지,실외,1,7,Spring,12;2;22;23;24
2305170012,도째비골해랑전망대,도째비골해랑전망대,Unknown,"상업지구(거리, 시장, 쇼핑시설)",실내,4,5,Spring,12;2;22;23;3
2305180001,강릉 김밥,CGV 부천,경상북도,식당/카페,실내,11,6,Spring,1;11;12;2;21
2305180002,W181,W181,Unknown,식당/카페,실내,11,6,Spring,1;10;11;12;13
2305180003,부천아트 벙커 B39,부천아트벙커B39,대구광역시,식당/카페,실내,11,6,Spring,1;10;11;12;13
2305180004,강릉 중앙시장,강릉중앙시장,Unknown,식당/카페,실내,11,6,Spring,1;10;11;12;13
2305180005,고 기장,고기장,부산광역시,식당/카페,실내,11,5,Spring,1;10;11;12;2
2305180006,끼룩 상점,구례화엄사대웅전,강원도,식당/카페,실내,11,5,Spring,1;10;12;2;21
2305180007,고향식당,달몬트,강원도,식당/카페,실내,11,5,Spring,1;10;12;2;21
2305180008,가마솥 옛 강정 2호점,강문해변,강원도,"역사/유적/종교 시설(문화재, 박물관, 촬영지, 절 등)",실외,2,5,Spring,10;12;2;21;22
2305180009,강릉 중앙시장,강릉중앙시장,강원도,"역사/유적/종교 시설(문화재, 박물관, 촬영지, 절 등)",실외,2,5,Spring,10;12;21;22;23
2305180010,103랩,103랩,Unknown,"상업지구(거리, 시장, 쇼핑시설)",실내,4,2,Spring,10;12;21;22;23
2305180011,논골 카페,논골카페,Unknown,식당/카페,실내,11,4,Spring,10;12;22;23;4
2305180012,논골담길,논골담길,Unknown,"산책로, 둘레길 등",실외,7,4,Spring,10;12;21;22;23
2305190001,개두룹장칼국수,개두룹장칼국수,강원도,식당/카페,실내,11,6,Spring,1;10;11;12;13
2305190002,에버랜드,BHC치킨 에버랜드점,전라북도,식당/카페,실내,11,6,Spring,1;10;11;12;13
2305190003,롯데월드,롯데월드,광주광역시,식당/카페,실내,11,6,Spring,1;10;11;12;13
2305190004,속초해수욕장,속초해수욕장,경상북도,식당/카페,실내,11,6,Spring,1;10;11;12;13
2305190005,오동도,오동도,경상북도,식당/카페,실내,11,5,Spring,1;10;11;12;13
2305190006,Cu 원주 일산 원룸점,교보문고 광화문점,전라남도,식당/카페,실내,11,6,Spring,1;10;11;12;13
2305190007,광화문광장,광화문광장,제주특별자치도,식당/카페,실내,11,6,Spring,1;10;11;12;13
2305190008,국립중앙박물관,GS25 W타워점,인천광역시,"역사/유적/종교 시설(문화재, 박물관, 촬영지, 절 등)",실외,2,5,Spring,1;11;12;2;21
2305190009,남해안 크루즈 관광 미남크루즈,남해안크루즈관광 미남크루즈,Unknown,"역사/유적/종교 시설(문화재, 박물관, 촬영지, 절 등)",실외,2,6,Spring,1;12;2;21;22
2305190010,광주 기아 챔피언 스피드,광주기아챔피언스필드,Unknown,식당/카페,실내,11,7,Spring,1;12;2;21;22
2305190011,바른 고기 엘베요 타 1퍼센트 상무점,마천농협하나로마트,Unknown,"상업지구(거리, 시장, 쇼핑시설)",실내,4,5,Spring,1;11;2;23;28
2305190012,경포해수욕장,경포해수욕장,Unknown,자연관광지,실외,1,1,Spring,1;12;22;4;9
2305190013,강문해변,강문해변,Unknown,자연관광지,실외,1,4,Spring,1;12;22;4;9
2305190014,메밀 골독해 막국수 강문해변점,메밀골동해막국수 강문해변점,Unknown,식당/카페,실내,11,4,Spring,1;12;22;4;9
2305190015,서울 양계,서울양계,Unknown,식당/카페,실내,11,1,Spring,1;12;22;4;9
2305200001,낙산사,낙산사,전라북도,식당/카페,실내,11,6,Spring,1;10;11;12;13
2305200002,광안리해수욕장,광안리해수욕장,강원도,식당/카페,실내,11,6,Spring,1;10;11;12;13
2305200003,송도센트럴파크,송도센트럴파크,경기도,식당/카페,실내,11,6,Spring,1;10;11;12;13
2305200004,더 현대 서울,더현대서울,강원도,식당/카페,실내,11,6,Spring,1;10;11;12;13
2305200005,해운대해수욕장,해운대해수욕장,경상남도,식당/카페,실내,11,6,Spring,1;10;11;12;13
2305200006,가장 맛있는 족발 인천 영종도점,가장맛있는족발,경기도,식당/카페,실내,11,6,Spring,1;10;11;12;13
2305200007,대릉원,대릉원,제주특별자치도,식당/카페,실내,11,6,Spring,1;10;11;12;13
2305200008,6계 대전 유성점,60계치킨,부산광역시,식당/카페,실내,11,6,Spring,1;10;11;12;2
2305200009,AK플라자 금정,AK플라자 금정점,부산광역시,식당/카페,실내,11,6,Spring,1;10;11;12;13
2305200010,강릉 중앙시장,2021년제16회해운대모래축제,부산광역시,식당/카페,실내,11,5,Spring,1;10;11;12;13
2305200011,GS25 공주공산성점,GS25 공주공산성점,강원도,식당/카페,실내,11,5,Spring,1;11;12;13;2
2305200012,CU 신관 2호점,cu신관2호점,Unknown,자연관광지,실외,1,4,Spring,1;11;12;2;21
2305200013,그믐 족발 성수점,그믐족발 성수점,Unknown,자연관광지,실외,1,3,Spring,1;11;12;21;22
2305200014,동궁과 월지,동궁과월지,Unknown,식당/카페,실내,11,6,Spring,2;21;22;26;3
2305200015,숨 스튜디오,숨스튜디오,Unknown,자연관광지,실외,1,8,Spring,1;11;21;26;27
2305200016,싱싱하게,싱싱하게,Unknown,식당/카페,실내,11,1,Spring,1;12;22;4;9
2305210001,해운대 모래축제,2021년제16회해운대모래축제,경상남도,식당/카페,실내,11,6,Spring,1;10;11;12;13
2305210002,거창박물관,거창박물관,경기도,식당/카페,실내,11,6,Spring,1;10;11;12;13
2305210003,M1971 요트투어,(주)이마트순천점,강원도,식당/카페,실내,11,6,Spring,1;10;11;12;13
2305210004,2093하우스,2093하우스,강원도,식당/카페,실내,11,6,Spring,1;10;11;12;13
2305210005,16오마주,16오마주,경기도,식당/카페,실내,11,6,Spring,1;10;11;12;13
2305210006,bd 버거 성수,BHC치킨,강원도,식당/카페,실내,11,6,Spring,1;10;11;12;13
2305210007,346커피스토리,346커피스토리,강원도,식당/카페,실내,11,6,Spring,1;10;11;12;2
2305210008,BIFF 거리,BIFF거리,강원도,식당/카페,실내,11,5,Spring,1;12;2;21;22
2305210009,대릉원,대릉원,부산광역시,자연관광지,실외,1,5,Spring,1;11;12;2;21
2305210010,강릉 중앙시장,강릉중앙시장,Unknown,"상업지구(거리, 시장, 쇼핑시설)",실내,4,6,Spring,1;11;12;2;21
2305210011,강릉 월화 거리,강릉월화거리,Unknown,자연관광지,실외,1,4,Spring,1;12;2;21;22
2305210012,거동 탕수육,거동탕수육,Unknown,식당/카페,실내,11,5,Spring,1;2;22;24;26
2305210013,GS25 동해 일출로점,GS25 동해일출로점,Unknown,상점,실내,10,4,Spring,1;22;24;26;4
2305210014,담양 관방제림,담양관방제림,Unknown,"산책로, 둘레길 등",실외,7,4,Spring,2;28
2305210015,프리지어,프리지아,전라남도,"상업지구(거리, 시장, 쇼핑시설)",실내,4,4,Spring,2;28
2305210016,포토이즘박스 메타프로방스점,포토이즘박스 메타프로방스점,Unknown,기타,혼합,12,4,Spring,2;28
2305210017,담양 관방제림,담양관방제림,Unknown,"산책로, 둘레길 등",실외,7,4,Spring,2;28
2305220001,섭지코지,섭지코지,강원도,식당/카페,실내,11,7,Spring,1;10;11;12;13
2305220002,가시 차방국수,가시아방국수,강원도,식당/카페,실내,11,6,Spring,1;10;11;12;13
2305220003,KD 렌터카,(주)KD렌트카,서울특별시,식당/카페,실내,11,6,Spring,1;10;11;12;13
2305220004,8월의 크리스마스 영화 촬영지 초원 사진관,강문해변,경기도,식당/카페,실내,11,6,Spring,1;10;11;12;13
2305220005,BIFF 거리,BIFF거리,강원도,식당/카페,실내,11,6,Spring,1;10;11;12;13
2305220006,8월의 크리스마스 카페,감성돈 제주협재점,전라북도,식당/카페,실내,11,5,Spring,1;10;11;12;13
2305220007,구르 미스에 카페,구르미스시&카페,강원도,식당/카페,실내,11,5,Spring,1;10;11;12;13
2305220008,CU 제주 평대점,CU 제주평대점,강원도,식당/카페,실내,11,5,Spring,1;10;12;2;21
2305220009,KT&G 상상마당 부산 사푼사푼,KT&G상상마당 부산,Unknown,자연관광지,실외,1,5,Spring,1;11;2;21;22
2305220010,속초관광수산시장,속초관광수산시장,전라북도,"상업지구(거리, 시장, 쇼핑시설)",실내,4,5,Spring,1;21;22;23;24
2305220011,선소대교,(사)대전광역시관광협회-트래블라운지,전라북도,자연관광지,실외,1,4,Spring,1;2;21;22;23
2305220012,김화 칼국수,김화칼국수,Unknown,자연관광지,실외,1,6,Spring,1;2;21;22;23
2305220013,손두부촌 식당,손두부촌식당,Unknown,식당/카페,실내,11,4,Spring,21;22;27;28
2305220014,증평민속체험 박물관,증평민속체험박물관,Unknown,체험 활동 관광지,실외,13,7,Spring,21;22;27;28
2305230001,광안리해수욕장,광안리해수욕장,제주특별자치도,식당/카페,실내,11,7,Spring,1;10;11;12;13
2305230002,감나무 식당,GS25 한화리조트설악점,서울특별시,식당/카페,실내,11,6,Spring,1;10;11;12;13
2305230003,LX 지인스퀘어 신세계 타임스퀘어점,LX지인스퀘어 신세계타임스퀘어점,경기도,식당/카페,실내,11,6,Spring,1;10;11;12;13
2305230004,가시 차방국수,가시아방국수,전라북도,식당/카페,실내,11,6,Spring,1;10;11;12;13
2305230005,37 그릴 바,37그릴&바,전라북도,식당/카페,실내,11,6,Spring,1;10;11;12;13
2305230006,강릉 중앙시장,강릉중앙시장,Unknown,자연관광지,실외,1,6,Spring,1;10;11;12;13
2305230007,CU 남양 뉴타운 점,CU남양뉴타운점,강원도,자연관광지,실외,1,5,Spring,1;10;11;12;13
2305230008,고래가 어묵 해운대점,CU 제주메가리조트점,전라북도,식당/카페,실내,11,6,Spring,1;10;12;2;21
2305230009,F1963,F1963,전라북도,식당/카페,실내,11,5,Spring,1;10;12;2;21
2305230010,가가 책방,가가책방,전라북도,"역사/유적/종교 시설(문화재, 박물관, 촬영지, 절 등)",실외,2,5,Spring,1;12;2;21;22
2305230011,거리 먹거리. 쇼핑,경포호,전라북도,자연관광지,실외,1,6,Spring,1;12;2;21;22
2305230012,1938맨션,강문해변,전라북도,자연관광지,실외,1,6,Spring,1;10;12;2;21
2305230013,곽지해수욕장,곽지해수욕장,Unknown,자연관광지,실외,1,4,Spring,1;22;26;27;4
2305230014,과물 노천탕,과물노천탕,Unknown,"역사/유적/종교 시설(문화재, 박물관, 촬영지, 절 등)",실외,2,6,Spring,1;22;26;27;4
2305230015,투썸플레이스 제주곽지과물해변점,투썸플레이스 제주곽지과물해변점,Unknown,식당/카페,실내,11,7,Spring,1;22;26;27;4
2305230016,과물 노천탕,과물노천탕,Unknown,"역사/유적/종교 시설(문화재, 박물관, 촬영지, 절 등)",실외,2,4,Spring,1;22;26;27;4
2305240001,감자적 1번지,GS25 한화리조트거제점,울산광역시,식당/카페,실내,11,5,Spring,1;10;11;12;13
2305240002,K-water 합천댐 지사,GS25 남해송정점,전라북도,자연관광지,실외,1,6,Spring,1;10;11;12;13
2305240003,AVO,강릉빵다방 본점,서울특별시,식당/카페,실내,11,6,Spring,1;10;11;12;13
2305240004,88생선 구이,88생선구이,경기도,식당/카페,실내,11,6,Spring,1;10;11;12;13
2305240005,검멀레해변,검멀레해변,서울특별시,식당/카페,실내,11,6,Spring,1;10;11;12;13
2305240006,거제 거가 대로 3367,경암동철길마을,강원도,식당/카페,실내,11,5,Spring,1;10;11;12;13
2305240007,거동 탕수육,거동탕수육,세종특별자치시,식당/카페,실내,11,6,Spring,1;11;12;2;21
2305240008,강릉 월화 거리,NH농협,세종특별자치시,자연관광지,실외,1,6,Spring,1;10;12;2;21
2305240009,GS25 중구 퇴계점,GS25중구퇴계점,전라북도,식당/카페,실내,11,4,Spring,1;12;2;21;22
2305240010,강구안,강구안,Unknown,"산책로, 둘레길 등",실외,7,6,Spring,1;12;2;21;22
2305240011,전망,전망,Unknown,식당/카페,실내,11,2,Spring,1;12;22;23;26
2305240012,커피 커피 박물관,커피커퍼박물관,Unknown,"문화 시설(공연장, 영화관, 전시관 등)",실내,3,4,Spring,1;12;22;3;6
2305240013,서프랑,서피랑공원,강원도,자연관광지,실외,1,3,Spring,1;12;2;21;22
2305240014,통영 삼도수군통제영,통영삼도수군통제영,Unknown,"역사/유적/종교 시설(문화재, 박물관, 촬영지, 절 등)",실외,2,4,Spring,12;2;22;3;4
2305240015,인생 네 컷 도깨비 촬영 지점,인생네컷 도깨비촬영지점,Unknown,"역사/유적/종교 시설(문화재, 박물관, 촬영지, 절 등)",실외,2,1,Spring,1;12;22;3;6
2305240016,아들바위공원,아들바위공원,Unknown,자연관광지,실외,1,4,Spring,1;12;22;3;6
2305240017,BTS 버스정류장,BTS 버스정류장,Unknown,"역사/유적/종교 시설(문화재, 박물관, 촬영지, 절 등)",실외,2,8,Spring,1;12;22;3;6
2305240018,경포호,경포호,Unknown,자연관광지,실외,1,1,Spring,1;12;22;3;6
2305240021,CU 강릉 경포 해변점,CU강릉경포해변점,Unknown,상점,실내,10,4,Spring,1;12;22;3;6
2305240023,CU 강릉 경포 해변점,CU강릉경포해변점,Unknown,기타,혼합,12,1,Spring,1;12;22;3;6
2305250001,경포해수욕장,경포해수욕장,Unknown,식당/카페,실내,11,7,Spring,1;10;11;12;13
2305250002,경포대,경포대,제주특별자치도,식당/카페,실내,11,5,Spring,1;10;11;12;13
2305250003,경포호,경포호,제주특별자치도,식당/카페,실내,11,5,Spring,1;10;11;12;2
2305250004,3대 곰탕,3대곰탕,경상북도,식당/카페,실내,11,6,Spring,1;10;11;12;13
2305250005,동궁과 월지,동궁과월지,경상북도,식당/카페,실내,11,5,Spring,1;10;11;12;13
2305250006,가르송티미드 제주점,가르송티미드 제주,경상남도,식당/카페,실내,11,5,Spring,1;10;11;12;2
2305250007,송정해수욕장,송정해수욕장,경상북도,자연관광지,실외,1,6,Spring,1;10;11;12;13
2305250008,갤맷길5코스1구간 중 명지 철새탐조대,도산근린공원,경상북도,식당/카페,실내,11,6,Spring,1;10;12;13;2
2305250009,19티 강릉 대학로점,19티 강릉대학로점,Unknown,식당/카페,실내,11,5,Spring,1;12;13;2;21
2305250010,CU 속초 아이점,CU 속초아이점,Unknown,자연관광지,실외,1,5,Spring,1;12;13;2;21
2305250011,강릉 선교장,강릉선교장,Unknown,자연관광지,실외,1,4,Spring,1;12;13;21;22
2305250012,새연교,새연교,Unknown,자연관광지,실외,1,4,Spring,1;12;21;22;24
2305250013,강릉서 부시장,강릉서부시장,Unknown,"상업지구(거리, 시장, 쇼핑시설)",실내,4,2,Spring,1;12;21;22;24
2305250014,김밥천국 통영 1호점,김밥천국 통영1호점,Unknown,"상업지구(거리, 시장, 쇼핑시설)",실내,4,4,Spring,12;2;21;22;24
2305250015,통영운하 조망공원,통영운하조망공원,Unknown,"산책로, 둘레길 등",실외,7,7,Spring,12;2;22;3;4
2305250016,해저터널,해저터널,Unknown,"역사/유적/종교 시설(문화재, 박물관, 촬영지, 절 등)",실외,2,4,Spring,12;2;22;3;4
2305260001,간세 라운지,GS25 한화리조트거제점,경상남도,식당/카페,실내,11,7,Spring,1;10;11;12;13
2305260002,316커피바,316커피바,서울특별시,식당/카페,실내,11,6,Spring,1;10;11;12;13
2305260003,9.81파크,9.81파크,경기도,식당/카페,실내,11,6,Spring,1;10;11;12;13
2305260004,18장마라탕 광교점,라비체,강원도,식당/카페,실내,11,6,Spring,1;10;11;12;13
2305260005,BIFF 광장,BIFF광장,강원도,식당/카페,실내,11,6,Spring,1;10;11;12;13
2305260006,해운대해수욕장,해운대해수욕장,강원도,식당/카페,실내,11,6,Spring,1;10;11;12;13
2305260007,GS25 인구해변점,GS25 인구해변점,부산광역시,식당/카페,실내,11,5,Spring,1;10;11;12;2
2305260008,9.81파크,9.81파크,부산광역시,식당/카페,실내,11,6,Spring,1;10;11;12;13
2305260009,속초관광수산시장,속초관광수산시장,서울특별시,"상업지구(거리, 시장, 쇼핑시설)",실내,4,6,Spring,1;11;12;13;2
2305260010,거제도 현 시장,거제고현시장,Unknown,식당/카페,실내,11,4,Spring,1;10;11;12;2
2305260011,쇠소깍 관광지,관광주차장,Unknown,식당/카페,실내,11,5,Spring,1;10;11;12;2
2305260012,다정이네 올레시장 본점,다정이네 올레시장본점,Unknown,"테마시설(놀이공원, 워터파크)",실내,6,5,Spring,1;10;12;2;21
2305260013,커피 창고로,커피창고로,Unknown,식당/카페,실내,11,4,Spring,10;3;4;6;9
2305260014,영암 식당,영암식당,Unknown,식당/카페,실내,11,6,Spring,1;10;12;2;21
2305270001,223 하동 세계 차 엑스포 제1행사장,CU,부산광역시,식당/카페,실내,11,6,Spring,1;10;11;12;13
2305270002,고향 연화,고향연화,경상남도,식당/카페,실내,11,6,Spring,1;10;11;12;13
2305270003,무진장,무진정,경기도,식당/카페,실내,11,6,Spring,1;10;11;12;13
2305270004,무진장,무진정,경상북도,식당/카페,실내,11,6,Spring,1;10;11;12;13
2305270005,강릉 중앙시장,강릉중앙시장,경상남도,식당/카페,실내,11,6,Spring,1;10;11;12;13
2305270006,광안리해수욕장,광안리해수욕장,부산광역시,식당/카페,실내,11,6,Spring,1;10;11;12;13
2305270007,강변체육공원,강변체육공원,경상남도,식당/카페,실내,11,6,Spring,1;10;11;12;13
2305270008,광안리해수욕장,광안리요트투어,경상남도,식당/카페,실내,11,5,Spring,1;10;11;12;13
2305270009,광안리해수욕장,광안리해수욕장,경상북도,식당/카페,실내,11,6,Spring,1;10;11;12;13
2305270010,광안리해수욕장,광안리해수욕장,전라북도,식당/카페,실내,11,5,Spring,1;10;11;12;13
2305270011,38선 넘은 장닭 안강점,(재)영화의전당,경상북도,식당/카페,실내,11,5,Spring,1;10;11;12;13
2305270012,고래고래 코인 노래연습장,고래고래코인노래연습장,경상남도,식당/카페,실내,11,6,Spring,1;10;11;12;13
2305270013,강릉 중앙시장,강릉중앙시장,Unknown,식당/카페,실내,11,5,Spring,1;11;13;2;21
2305270014,밀란 더 마켓,밀락 더 마켓,Unknown,"상업지구(거리, 시장, 쇼핑시설)",실내,4,5,Spring,1;12;13;21;22
